id,date,store_nbr,family,sales,onpromotion
1772399,2015-09-24,4,BEAUTY,2.0,0
1772400,2015-09-24,4,BEVERAGES,2127.0,8
1772401,2015-09-24,4,BOOKS,0.0,0
1772402,2015-09-24,4,BREAD/BAKERY,306.626,1
1772403,2015-09-24,4,CELEBRATION,16.0,0
1772404,2015-09-24,4,CLEANING,701.0,2
1772405,2015-09-24,4,DAIRY,592.0,3
1772406,2015-09-24,4,DELI,194.267,1
1772407,2015-09-24,4,EGGS,122.0,0
1772408,2015-09-24,4,FROZEN FOODS,86.0,0
1772409,2015-09-24,4,GROCERY I,2621.0,16
1772410,2015-09-24,4,GROCERY II,40.0,0
1772411,2015-09-24,4,HARDWARE,0.0,0
1772412,2015-09-24,4,HOME AND KITCHEN I,6.0,0
1772413,2015-09-24,4,HOME AND KITCHEN II,4.0,0
1772414,2015-09-24,4,HOME APPLIANCES,0.0,0
1772415,2015-09-24,4,HOME CARE,180.0,1
1772416,2015-09-24,4,LADIESWEAR,26.0,0
1772417,2015-09-24,4,LAWN AND GARDEN,3.0,0
1772418,2015-09-24,4,LINGERIE,1.0,0
1772419,2015-09-24,4,"LIQUOR,WINE,BEER",52.0,0
1772420,2015-09-24,4,MAGAZINES,0.0,0
1772421,2015-09-24,4,MEATS,230.537,2
1772422,2015-09-24,4,PERSONAL CARE,148.0,4
1772423,2015-09-24,4,PET SUPPLIES,2.0,0
1772424,2015-09-24,4,PLAYERS AND ELECTRONICS,9.0,0
1772425,2015-09-24,4,POULTRY,332.032,2
1772426,2015-09-24,4,PREPARED FOODS,103.165,0
1772427,2015-09-24,4,PRODUCE,1718.807,8
1772428,2015-09-24,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
1772429,2015-09-24,4,SEAFOOD,13.217999,1
1772760,2015-09-24,5,AUTOMOTIVE,7.0,0
1772761,2015-09-24,5,BABY CARE,0.0,0
1772762,2015-09-24,5,BEAUTY,5.0,0
1772763,2015-09-24,5,BEVERAGES,1603.0,6
1772764,2015-09-24,5,BOOKS,0.0,0
1772765,2015-09-24,5,BREAD/BAKERY,234.963,0
1772766,2015-09-24,5,CELEBRATION,31.0,0
1772767,2015-09-24,5,CLEANING,665.0,7
1772768,2015-09-24,5,DAIRY,378.0,1
1772769,2015-09-24,5,DELI,211.077,1
1772770,2015-09-24,5,EGGS,66.0,0
1772771,2015-09-24,5,FROZEN FOODS,156.0,1
1772772,2015-09-24,5,GROCERY I,2088.0,4
1772773,2015-09-24,5,GROCERY II,13.0,0
1772774,2015-09-24,5,HARDWARE,0.0,0
1772775,2015-09-24,5,HOME AND KITCHEN I,21.0,0
1772776,2015-09-24,5,HOME AND KITCHEN II,42.0,0
1772777,2015-09-24,5,HOME APPLIANCES,0.0,0
1772778,2015-09-24,5,HOME CARE,136.0,1
1772779,2015-09-24,5,LADIESWEAR,6.0,0
1772780,2015-09-24,5,LAWN AND GARDEN,1.0,0
1772781,2015-09-24,5,LINGERIE,15.0,0
1772782,2015-09-24,5,"LIQUOR,WINE,BEER",80.0,0
1772783,2015-09-24,5,MAGAZINES,1.0,0
1772784,2015-09-24,5,MEATS,170.409,0
1772785,2015-09-24,5,PERSONAL CARE,202.0,4
1772786,2015-09-24,5,PET SUPPLIES,0.0,0
1772787,2015-09-24,5,PLAYERS AND ELECTRONICS,2.0,0
1772788,2015-09-24,5,POULTRY,138.84799,0
1772789,2015-09-24,5,PREPARED FOODS,58.423,0
1772790,2015-09-24,5,PRODUCE,1120.216,0
1772791,2015-09-24,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
1772792,2015-09-24,5,SEAFOOD,1.642,1
1773090,2015-09-25,1,AUTOMOTIVE,1.0,0
1773091,2015-09-25,1,BABY CARE,0.0,0
1773092,2015-09-25,1,BEAUTY,4.0,0
1773093,2015-09-25,1,BEVERAGES,2305.0,9
1773094,2015-09-25,1,BOOKS,0.0,0
1773095,2015-09-25,1,BREAD/BAKERY,463.919,1
1773096,2015-09-25,1,CELEBRATION,33.0,0
1773097,2015-09-25,1,CLEANING,776.0,3
1773098,2015-09-25,1,DAIRY,707.0,2
1773099,2015-09-25,1,DELI,226.753,48
1773100,2015-09-25,1,EGGS,160.0,25
1773101,2015-09-25,1,FROZEN FOODS,150.0,1
1773102,2015-09-25,1,GROCERY I,2456.0,6
1773103,2015-09-25,1,GROCERY II,25.0,0
1773104,2015-09-25,1,HARDWARE,1.0,0
1773105,2015-09-25,1,HOME AND KITCHEN I,18.0,0
1773106,2015-09-25,1,HOME AND KITCHEN II,40.0,0
1773107,2015-09-25,1,HOME APPLIANCES,0.0,0
1773108,2015-09-25,1,HOME CARE,160.0,0
1773109,2015-09-25,1,LADIESWEAR,20.0,0
1773110,2015-09-25,1,LAWN AND GARDEN,5.0,0
1773111,2015-09-25,1,LINGERIE,11.0,0
1773112,2015-09-25,1,"LIQUOR,WINE,BEER",195.0,2
1773113,2015-09-25,1,MAGAZINES,2.0,0
1773114,2015-09-25,1,MEATS,554.52,45
1773115,2015-09-25,1,PERSONAL CARE,157.0,5
1773116,2015-09-25,1,PET SUPPLIES,3.0,0
1773117,2015-09-25,1,PLAYERS AND ELECTRONICS,21.0,0
1773118,2015-09-25,1,POULTRY,459.689,33
1773119,2015-09-25,1,PREPARED FOODS,115.765,1
1773120,2015-09-25,1,PRODUCE,2367.648,0
1773121,2015-09-25,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
1773122,2015-09-25,1,SEAFOOD,48.22,6
1773453,2015-09-25,2,AUTOMOTIVE,12.0,0
1773454,2015-09-25,2,BABY CARE,0.0,0
1773455,2015-09-25,2,BEAUTY,3.0,0
1773456,2015-09-25,2,BEVERAGES,3085.0,9
1773457,2015-09-25,2,BOOKS,0.0,0
1773458,2015-09-25,2,BREAD/BAKERY,664.599,2
1773459,2015-09-25,2,CELEBRATION,16.0,0
1773460,2015-09-25,2,CLEANING,933.0,2
1773461,2015-09-25,2,DAIRY,875.0,2
1773462,2015-09-25,2,DELI,307.299,61
1773463,2015-09-25,2,EGGS,146.0,26
1773464,2015-09-25,2,FROZEN FOODS,166.01,0
1773465,2015-09-25,2,GROCERY I,3564.0,10
1773466,2015-09-25,2,GROCERY II,44.0,0
1773467,2015-09-25,2,HARDWARE,1.0,0
1773468,2015-09-25,2,HOME AND KITCHEN I,74.0,0
1773469,2015-09-25,2,HOME AND KITCHEN II,22.0,0
1773470,2015-09-25,2,HOME APPLIANCES,0.0,0
1773471,2015-09-25,2,HOME CARE,233.0,1
1773472,2015-09-25,2,LADIESWEAR,41.0,0
1773473,2015-09-25,2,LAWN AND GARDEN,9.0,0
1773474,2015-09-25,2,LINGERIE,12.0,0
1773475,2015-09-25,2,"LIQUOR,WINE,BEER",132.0,2
1773476,2015-09-25,2,MAGAZINES,1.0,0
1773477,2015-09-25,2,MEATS,628.197,46
1773478,2015-09-25,2,PERSONAL CARE,244.0,7
1773479,2015-09-25,2,PET SUPPLIES,8.0,0
1773480,2015-09-25,2,PLAYERS AND ELECTRONICS,14.0,0
1773481,2015-09-25,2,POULTRY,592.177,39
1773482,2015-09-25,2,PREPARED FOODS,127.039,1
1773483,2015-09-25,2,PRODUCE,2117.149,0
1773484,2015-09-25,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
1773485,2015-09-25,2,SEAFOOD,55.082,5
1773816,2015-09-25,3,AUTOMOTIVE,8.0,0
1773817,2015-09-25,3,BABY CARE,0.0,0
1773818,2015-09-25,3,BEAUTY,12.0,0
1773819,2015-09-25,3,BEVERAGES,8404.0,16
1773820,2015-09-25,3,BOOKS,0.0,0
1773821,2015-09-25,3,BREAD/BAKERY,1145.903,1
1773822,2015-09-25,3,CELEBRATION,76.0,1
1773823,2015-09-25,3,CLEANING,1847.0,5
1773824,2015-09-25,3,DAIRY,1925.0,3
1773825,2015-09-25,3,DELI,429.213,60
1773826,2015-09-25,3,EGGS,429.0,29
1773827,2015-09-25,3,FROZEN FOODS,371.709,2
1773828,2015-09-25,3,GROCERY I,6557.0,16
1773829,2015-09-25,3,GROCERY II,45.0,0
1773830,2015-09-25,3,HARDWARE,2.0,0
1773831,2015-09-25,3,HOME AND KITCHEN I,38.0,0
1773832,2015-09-25,3,HOME AND KITCHEN II,24.0,0
1773833,2015-09-25,3,HOME APPLIANCES,0.0,0
1773834,2015-09-25,3,HOME CARE,429.0,1
1773835,2015-09-25,3,LADIESWEAR,47.0,0
1773836,2015-09-25,3,LAWN AND GARDEN,29.0,0
1773837,2015-09-25,3,LINGERIE,57.0,0
1773838,2015-09-25,3,"LIQUOR,WINE,BEER",350.0,4
1773839,2015-09-25,3,MAGAZINES,15.0,0
1773840,2015-09-25,3,MEATS,1384.735,54
1773841,2015-09-25,3,PERSONAL CARE,352.0,6
1773842,2015-09-25,3,PET SUPPLIES,16.0,0
1773843,2015-09-25,3,PLAYERS AND ELECTRONICS,42.0,0
1773844,2015-09-25,3,POULTRY,1426.048,39
1773845,2015-09-25,3,PREPARED FOODS,382.85,1
1773846,2015-09-25,3,PRODUCE,6793.302,0
1773847,2015-09-25,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
1773848,2015-09-25,3,SEAFOOD,156.733,7
1774179,2015-09-25,4,AUTOMOTIVE,1.0,0
1774180,2015-09-25,4,BABY CARE,0.0,0
1774181,2015-09-25,4,BEAUTY,2.0,0
1774182,2015-09-25,4,BEVERAGES,2739.0,11
1774183,2015-09-25,4,BOOKS,0.0,0
1774184,2015-09-25,4,BREAD/BAKERY,357.108,1
1774185,2015-09-25,4,CELEBRATION,30.0,0
1774186,2015-09-25,4,CLEANING,831.0,2
1774187,2015-09-25,4,DAIRY,840.0,2
1774188,2015-09-25,4,DELI,278.5,56
1774189,2015-09-25,4,EGGS,145.0,27
1774190,2015-09-25,4,FROZEN FOODS,114.101,1
1774191,2015-09-25,4,GROCERY I,3112.0,10
1774192,2015-09-25,4,GROCERY II,7.0,0
1774193,2015-09-25,4,HARDWARE,1.0,0
1774194,2015-09-25,4,HOME AND KITCHEN I,10.0,0
1774195,2015-09-25,4,HOME AND KITCHEN II,2.0,0
1774196,2015-09-25,4,HOME APPLIANCES,0.0,0
1774197,2015-09-25,4,HOME CARE,191.0,1
1774198,2015-09-25,4,LADIESWEAR,24.0,0
1774199,2015-09-25,4,LAWN AND GARDEN,5.0,0
1774200,2015-09-25,4,LINGERIE,0.0,0
1774201,2015-09-25,4,"LIQUOR,WINE,BEER",111.0,3
1774202,2015-09-25,4,MAGAZINES,1.0,0
1774203,2015-09-25,4,MEATS,435.425,51
1774204,2015-09-25,4,PERSONAL CARE,137.0,1
1774205,2015-09-25,4,PET SUPPLIES,2.0,0
1774206,2015-09-25,4,PLAYERS AND ELECTRONICS,7.0,0
1774207,2015-09-25,4,POULTRY,505.329,37
1774208,2015-09-25,4,PREPARED FOODS,99.127,1
1774209,2015-09-25,4,PRODUCE,2026.491,0
1774210,2015-09-25,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
1774211,2015-09-25,4,SEAFOOD,45.953,5
1774542,2015-09-25,5,AUTOMOTIVE,1.0,0
1774543,2015-09-25,5,BABY CARE,0.0,0
1774544,2015-09-25,5,BEAUTY,8.0,2
1774545,2015-09-25,5,BEVERAGES,1430.0,7
1774546,2015-09-25,5,BOOKS,0.0,0
1774547,2015-09-25,5,BREAD/BAKERY,322.15,0
1774548,2015-09-25,5,CELEBRATION,34.0,1
1774549,2015-09-25,5,CLEANING,803.0,6
1774550,2015-09-25,5,DAIRY,406.0,3
1774551,2015-09-25,5,DELI,289.348,63
1774552,2015-09-25,5,EGGS,84.0,23
1774553,2015-09-25,5,FROZEN FOODS,121.961,0
1774554,2015-09-25,5,GROCERY I,2236.0,9
1774555,2015-09-25,5,GROCERY II,8.0,0
1774556,2015-09-25,5,HARDWARE,1.0,0
1774557,2015-09-25,5,HOME AND KITCHEN I,26.0,0
1774558,2015-09-25,5,HOME AND KITCHEN II,77.0,0
1774559,2015-09-25,5,HOME APPLIANCES,0.0,0
1774560,2015-09-25,5,HOME CARE,156.0,0
1774561,2015-09-25,5,LADIESWEAR,10.0,0
1774562,2015-09-25,5,LAWN AND GARDEN,1.0,0
1774563,2015-09-25,5,LINGERIE,13.0,1
1774564,2015-09-25,5,"LIQUOR,WINE,BEER",60.0,2
1774565,2015-09-25,5,MAGAZINES,3.0,0
1774566,2015-09-25,5,MEATS,267.973,29
1774567,2015-09-25,5,PERSONAL CARE,222.0,6
1774568,2015-09-25,5,PET SUPPLIES,1.0,0
1774569,2015-09-25,5,PLAYERS AND ELECTRONICS,9.0,0
1774570,2015-09-25,5,POULTRY,279.0,23
1774571,2015-09-25,5,PREPARED FOODS,70.006,1
1774572,2015-09-25,5,PRODUCE,1228.099,0
1774573,2015-09-25,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
1774574,2015-09-25,5,SEAFOOD,14.704,4
1774872,2015-09-26,1,AUTOMOTIVE,3.0,0
1774873,2015-09-26,1,BABY CARE,0.0,0
1774874,2015-09-26,1,BEAUTY,7.0,1
1774875,2015-09-26,1,BEVERAGES,2730.0,8
1774876,2015-09-26,1,BOOKS,0.0,0
1774877,2015-09-26,1,BREAD/BAKERY,438.352,1
1774878,2015-09-26,1,CELEBRATION,10.0,0
1774879,2015-09-26,1,CLEANING,686.0,3
1774880,2015-09-26,1,DAIRY,779.0,6
1774881,2015-09-26,1,DELI,176.28,1
1774882,2015-09-26,1,EGGS,202.0,0
1774883,2015-09-26,1,FROZEN FOODS,146.346,1
1774884,2015-09-26,1,GROCERY I,2495.0,11
1774885,2015-09-26,1,GROCERY II,29.0,0
1774886,2015-09-26,1,HARDWARE,1.0,0
1774887,2015-09-26,1,HOME AND KITCHEN I,15.0,0
1774888,2015-09-26,1,HOME AND KITCHEN II,36.0,0
1774889,2015-09-26,1,HOME APPLIANCES,0.0,0
1774890,2015-09-26,1,HOME CARE,202.0,1
1774891,2015-09-26,1,LADIESWEAR,25.0,0
1774892,2015-09-26,1,LAWN AND GARDEN,8.0,0
1774893,2015-09-26,1,LINGERIE,10.0,0
1774894,2015-09-26,1,"LIQUOR,WINE,BEER",170.0,1
1774895,2015-09-26,1,MAGAZINES,3.0,0
1774896,2015-09-26,1,MEATS,253.871,0
1774897,2015-09-26,1,PERSONAL CARE,173.0,3
1774898,2015-09-26,1,PET SUPPLIES,1.0,0
1774899,2015-09-26,1,PLAYERS AND ELECTRONICS,9.0,0
1774900,2015-09-26,1,POULTRY,325.254,0
1774901,2015-09-26,1,PREPARED FOODS,78.262,0
1774902,2015-09-26,1,PRODUCE,2772.667,2
1774903,2015-09-26,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1774904,2015-09-26,1,SEAFOOD,22.646,1
1775235,2015-09-26,2,AUTOMOTIVE,6.0,0
1775236,2015-09-26,2,BABY CARE,0.0,0
1775237,2015-09-26,2,BEAUTY,4.0,0
1775238,2015-09-26,2,BEVERAGES,4228.0,9
1775239,2015-09-26,2,BOOKS,0.0,0
1775240,2015-09-26,2,BREAD/BAKERY,808.0,1
1775241,2015-09-26,2,CELEBRATION,10.0,0
1775242,2015-09-26,2,CLEANING,1214.0,4
1775243,2015-09-26,2,DAIRY,1179.0,3
1775244,2015-09-26,2,DELI,338.392,1
1775245,2015-09-26,2,EGGS,197.0,0
1775246,2015-09-26,2,FROZEN FOODS,171.0,1
1775247,2015-09-26,2,GROCERY I,4544.0,6
1775248,2015-09-26,2,GROCERY II,52.0,0
1775249,2015-09-26,2,HARDWARE,1.0,0
1775250,2015-09-26,2,HOME AND KITCHEN I,58.0,0
1775251,2015-09-26,2,HOME AND KITCHEN II,17.0,0
1775252,2015-09-26,2,HOME APPLIANCES,0.0,0
1775253,2015-09-26,2,HOME CARE,347.0,2
1775254,2015-09-26,2,LADIESWEAR,43.0,0
1775255,2015-09-26,2,LAWN AND GARDEN,14.0,0
1775256,2015-09-26,2,LINGERIE,3.0,0
1775257,2015-09-26,2,"LIQUOR,WINE,BEER",207.0,1
1775258,2015-09-26,2,MAGAZINES,0.0,0
1775259,2015-09-26,2,MEATS,517.559,0
1775260,2015-09-26,2,PERSONAL CARE,332.0,5
1775261,2015-09-26,2,PET SUPPLIES,8.0,0
1775262,2015-09-26,2,PLAYERS AND ELECTRONICS,9.0,0
1775263,2015-09-26,2,POULTRY,573.117,0
1775264,2015-09-26,2,PREPARED FOODS,186.643,0
1775265,2015-09-26,2,PRODUCE,3141.899,0
1775266,2015-09-26,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
1775267,2015-09-26,2,SEAFOOD,50.721,1
1775598,2015-09-26,3,AUTOMOTIVE,22.0,0
1775599,2015-09-26,3,BABY CARE,0.0,0
1775600,2015-09-26,3,BEAUTY,13.0,0
1775601,2015-09-26,3,BEVERAGES,12222.0,15
1775602,2015-09-26,3,BOOKS,0.0,0
1775603,2015-09-26,3,BREAD/BAKERY,1658.154,1
1775604,2015-09-26,3,CELEBRATION,59.0,0
1775605,2015-09-26,3,CLEANING,2443.0,4
1775606,2015-09-26,3,DAIRY,2662.0,2
1775607,2015-09-26,3,DELI,603.498,1
1775608,2015-09-26,3,EGGS,660.0,0
1775609,2015-09-26,3,FROZEN FOODS,515.823,3
1775610,2015-09-26,3,GROCERY I,9764.0,14
1775611,2015-09-26,3,GROCERY II,86.0,0
1775612,2015-09-26,3,HARDWARE,4.0,0
1775613,2015-09-26,3,HOME AND KITCHEN I,92.0,0
1775614,2015-09-26,3,HOME AND KITCHEN II,41.0,0
1775615,2015-09-26,3,HOME APPLIANCES,0.0,0
1775616,2015-09-26,3,HOME CARE,653.0,1
1775617,2015-09-26,3,LADIESWEAR,99.0,0
1775618,2015-09-26,3,LAWN AND GARDEN,20.0,0
1775619,2015-09-26,3,LINGERIE,28.0,1
1775620,2015-09-26,3,"LIQUOR,WINE,BEER",496.0,1
1775621,2015-09-26,3,MAGAZINES,5.0,0
1775622,2015-09-26,3,MEATS,880.541,0
1775623,2015-09-26,3,PERSONAL CARE,745.0,4
1775624,2015-09-26,3,PET SUPPLIES,17.0,0
1775625,2015-09-26,3,PLAYERS AND ELECTRONICS,36.0,0
1775626,2015-09-26,3,POULTRY,1413.969,0
1775627,2015-09-26,3,PREPARED FOODS,482.759,0
1775628,2015-09-26,3,PRODUCE,9452.177,2
1775629,2015-09-26,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
1775630,2015-09-26,3,SEAFOOD,134.99701,1
1775961,2015-09-26,4,AUTOMOTIVE,2.0,0
1775962,2015-09-26,4,BABY CARE,0.0,0
1775963,2015-09-26,4,BEAUTY,4.0,0
1775964,2015-09-26,4,BEVERAGES,3931.0,10
1775965,2015-09-26,4,BOOKS,0.0,0
1775966,2015-09-26,4,BREAD/BAKERY,479.414,2
1775967,2015-09-26,4,CELEBRATION,21.0,0
1775968,2015-09-26,4,CLEANING,992.0,4
1775969,2015-09-26,4,DAIRY,1057.0,3
1775970,2015-09-26,4,DELI,299.206,2
1775971,2015-09-26,4,EGGS,209.0,0
1775972,2015-09-26,4,FROZEN FOODS,178.0,1
1775973,2015-09-26,4,GROCERY I,4259.0,12
1775974,2015-09-26,4,GROCERY II,25.0,0
1775975,2015-09-26,4,HARDWARE,1.0,0
1775976,2015-09-26,4,HOME AND KITCHEN I,25.0,0
1775977,2015-09-26,4,HOME AND KITCHEN II,14.0,0
1775978,2015-09-26,4,HOME APPLIANCES,0.0,0
1775979,2015-09-26,4,HOME CARE,292.0,0
1775980,2015-09-26,4,LADIESWEAR,42.0,0
1775981,2015-09-26,4,LAWN AND GARDEN,12.0,0
1775982,2015-09-26,4,LINGERIE,4.0,0
1775983,2015-09-26,4,"LIQUOR,WINE,BEER",209.0,1
1775984,2015-09-26,4,MAGAZINES,3.0,0
1775985,2015-09-26,4,MEATS,372.656,0
1775986,2015-09-26,4,PERSONAL CARE,308.0,5
1775987,2015-09-26,4,PET SUPPLIES,7.0,0
1775988,2015-09-26,4,PLAYERS AND ELECTRONICS,11.0,0
1775989,2015-09-26,4,POULTRY,533.698,0
1775990,2015-09-26,4,PREPARED FOODS,132.964,0
1775991,2015-09-26,4,PRODUCE,2935.3591,0
1775992,2015-09-26,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
1775993,2015-09-26,4,SEAFOOD,38.636,1
1776324,2015-09-26,5,AUTOMOTIVE,3.0,0
1776325,2015-09-26,5,BABY CARE,0.0,0
1776326,2015-09-26,5,BEAUTY,7.0,0
1776327,2015-09-26,5,BEVERAGES,2163.0,8
1776328,2015-09-26,5,BOOKS,0.0,0
1776329,2015-09-26,5,BREAD/BAKERY,440.597,1
1776330,2015-09-26,5,CELEBRATION,62.0,0
1776331,2015-09-26,5,CLEANING,1030.0,3
1776332,2015-09-26,5,DAIRY,547.0,4
1776333,2015-09-26,5,DELI,297.192,2
1776334,2015-09-26,5,EGGS,100.0,0
1776335,2015-09-26,5,FROZEN FOODS,159.0,1
1776336,2015-09-26,5,GROCERY I,3098.0,14
1776337,2015-09-26,5,GROCERY II,12.0,0
1776338,2015-09-26,5,HARDWARE,2.0,0
1776339,2015-09-26,5,HOME AND KITCHEN I,32.0,0
1776340,2015-09-26,5,HOME AND KITCHEN II,37.0,0
1776341,2015-09-26,5,HOME APPLIANCES,0.0,0
1776342,2015-09-26,5,HOME CARE,233.0,0
1776343,2015-09-26,5,LADIESWEAR,6.0,0
1776344,2015-09-26,5,LAWN AND GARDEN,6.0,0
1776345,2015-09-26,5,LINGERIE,7.0,0
1776346,2015-09-26,5,"LIQUOR,WINE,BEER",89.0,1
1776347,2015-09-26,5,MAGAZINES,1.0,0
1776348,2015-09-26,5,MEATS,242.803,0
1776349,2015-09-26,5,PERSONAL CARE,320.0,4
1776350,2015-09-26,5,PET SUPPLIES,3.0,0
1776351,2015-09-26,5,PLAYERS AND ELECTRONICS,5.0,0
1776352,2015-09-26,5,POULTRY,233.202,0
1776353,2015-09-26,5,PREPARED FOODS,110.207,0
1776354,2015-09-26,5,PRODUCE,1454.74,3
1776355,2015-09-26,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
1776356,2015-09-26,5,SEAFOOD,10.342,1
1776654,2015-09-27,1,AUTOMOTIVE,1.0,0
1776655,2015-09-27,1,BABY CARE,0.0,0
1776656,2015-09-27,1,BEAUTY,1.0,0
1776657,2015-09-27,1,BEVERAGES,1115.0,7
1776658,2015-09-27,1,BOOKS,0.0,0
1776659,2015-09-27,1,BREAD/BAKERY,188.996,1
1776660,2015-09-27,1,CELEBRATION,5.0,1
1776661,2015-09-27,1,CLEANING,327.0,3
1776662,2015-09-27,1,DAIRY,423.0,1
1776663,2015-09-27,1,DELI,95.747,0
1776664,2015-09-27,1,EGGS,82.0,0
1776665,2015-09-27,1,FROZEN FOODS,51.0,1
1776666,2015-09-27,1,GROCERY I,1159.0,4
1776667,2015-09-27,1,GROCERY II,8.0,0
1776668,2015-09-27,1,HARDWARE,0.0,0
1776669,2015-09-27,1,HOME AND KITCHEN I,16.0,0
1776670,2015-09-27,1,HOME AND KITCHEN II,56.0,0
1776671,2015-09-27,1,HOME APPLIANCES,0.0,0
1776672,2015-09-27,1,HOME CARE,117.0,1
1776673,2015-09-27,1,LADIESWEAR,13.0,0
1776674,2015-09-27,1,LAWN AND GARDEN,5.0,0
1776675,2015-09-27,1,LINGERIE,1.0,0
1776676,2015-09-27,1,"LIQUOR,WINE,BEER",0.0,0
1776677,2015-09-27,1,MAGAZINES,1.0,0
1776678,2015-09-27,1,MEATS,158.579,0
1776679,2015-09-27,1,PERSONAL CARE,105.0,2
1776680,2015-09-27,1,PET SUPPLIES,2.0,0
1776681,2015-09-27,1,PLAYERS AND ELECTRONICS,6.0,0
1776682,2015-09-27,1,POULTRY,164.472,0
1776683,2015-09-27,1,PREPARED FOODS,29.42,0
1776684,2015-09-27,1,PRODUCE,1337.418,0
1776685,2015-09-27,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1776686,2015-09-27,1,SEAFOOD,9.043,0
1777017,2015-09-27,2,AUTOMOTIVE,7.0,0
1777018,2015-09-27,2,BABY CARE,0.0,0
1777019,2015-09-27,2,BEAUTY,10.0,0
1777020,2015-09-27,2,BEVERAGES,5373.0,11
1777021,2015-09-27,2,BOOKS,0.0,0
1777022,2015-09-27,2,BREAD/BAKERY,883.271,1
1777023,2015-09-27,2,CELEBRATION,9.0,0
1777024,2015-09-27,2,CLEANING,1157.0,4
1777025,2015-09-27,2,DAIRY,1416.0,3
1777026,2015-09-27,2,DELI,476.818,1
1777027,2015-09-27,2,EGGS,288.0,0
1777028,2015-09-27,2,FROZEN FOODS,206.416,1
1777029,2015-09-27,2,GROCERY I,5117.0,7
1777030,2015-09-27,2,GROCERY II,52.0,0
1777031,2015-09-27,2,HARDWARE,6.0,0
1777032,2015-09-27,2,HOME AND KITCHEN I,50.0,0
1777033,2015-09-27,2,HOME AND KITCHEN II,10.0,0
1777034,2015-09-27,2,HOME APPLIANCES,0.0,0
1777035,2015-09-27,2,HOME CARE,407.0,1
1777036,2015-09-27,2,LADIESWEAR,45.0,0
1777037,2015-09-27,2,LAWN AND GARDEN,7.0,0
1777038,2015-09-27,2,LINGERIE,7.0,0
1777039,2015-09-27,2,"LIQUOR,WINE,BEER",0.0,0
1777040,2015-09-27,2,MAGAZINES,3.0,0
1777041,2015-09-27,2,MEATS,419.281,0
1777042,2015-09-27,2,PERSONAL CARE,406.0,8
1777043,2015-09-27,2,PET SUPPLIES,4.0,0
1777044,2015-09-27,2,PLAYERS AND ELECTRONICS,8.0,0
1777045,2015-09-27,2,POULTRY,605.938,0
1777046,2015-09-27,2,PREPARED FOODS,204.58301,0
1777047,2015-09-27,2,PRODUCE,3469.626,0
1777048,2015-09-27,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
1777049,2015-09-27,2,SEAFOOD,45.368,1
1777380,2015-09-27,3,AUTOMOTIVE,13.0,0
1777381,2015-09-27,3,BABY CARE,0.0,0
1777382,2015-09-27,3,BEAUTY,16.0,0
1777383,2015-09-27,3,BEVERAGES,13923.0,11
1777384,2015-09-27,3,BOOKS,0.0,0
1777385,2015-09-27,3,BREAD/BAKERY,1632.275,1
1777386,2015-09-27,3,CELEBRATION,50.0,0
1777387,2015-09-27,3,CLEANING,2753.0,3
1777388,2015-09-27,3,DAIRY,2873.0,2
1777389,2015-09-27,3,DELI,651.364,1
1777390,2015-09-27,3,EGGS,721.0,0
1777391,2015-09-27,3,FROZEN FOODS,549.369,3
1777392,2015-09-27,3,GROCERY I,10868.0,19
1777393,2015-09-27,3,GROCERY II,68.0,0
1777394,2015-09-27,3,HARDWARE,6.0,0
1777395,2015-09-27,3,HOME AND KITCHEN I,72.0,0
1777396,2015-09-27,3,HOME AND KITCHEN II,43.0,0
1777397,2015-09-27,3,HOME APPLIANCES,0.0,0
1777398,2015-09-27,3,HOME CARE,771.0,1
1777399,2015-09-27,3,LADIESWEAR,87.0,0
1777400,2015-09-27,3,LAWN AND GARDEN,18.0,0
1777401,2015-09-27,3,LINGERIE,39.0,1
1777402,2015-09-27,3,"LIQUOR,WINE,BEER",0.0,0
1777403,2015-09-27,3,MAGAZINES,7.0,0
1777404,2015-09-27,3,MEATS,1015.18604,0
1777405,2015-09-27,3,PERSONAL CARE,851.0,7
1777406,2015-09-27,3,PET SUPPLIES,31.0,0
1777407,2015-09-27,3,PLAYERS AND ELECTRONICS,68.0,0
1777408,2015-09-27,3,POULTRY,1602.29,0
1777409,2015-09-27,3,PREPARED FOODS,530.31,0
1777410,2015-09-27,3,PRODUCE,10611.176,0
1777411,2015-09-27,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
1777412,2015-09-27,3,SEAFOOD,174.781,1
1777743,2015-09-27,4,AUTOMOTIVE,4.0,0
1777744,2015-09-27,4,BABY CARE,0.0,0
